"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"79" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.222222222222222 0.5 0.458333333333333 0 0.333333333333333 0.2 0.5 0.333333333333333 0 0 0 0 1 2 0 1 0 1 0 0.461538461538462 0.2 0 0 0.5 0.5 0.2 0 0.333333333333333 0 0.227272727272727 0 0.25 0 1 0.5 0 0.375 0.285714285714286 0 0.263157894736842 0.363636363636364 0 0 0.25 1 0.0227272727272727 0 0 0 0 0 2 0.222222222222222 0.125 1 2.66666666666667 0.5 0.5 0 0.666666666666667 0.5 0.2 0 0 0 0 0 0 0.285714285714286 0 0 0.666666666666667 0
"80" 2 2 0.88235294117647 2 0.666666666666667 5 6 0.625 0.0769230769230769 0 0.142857142857143 0.333333333333333 0.2 0.0909090909090909 0.0344827586206897 1 0 11 0 7 1 0.230769230769231 1 0.1 0 0 0 4 0.1 0.125 0 0 1 0 1.5 7 0 0 0.727272727272727 0.5 3 1 2 3 1 2 3 4 2 0.3 0 0.285714285714286 0.333333333333333 0.8 0.206896551724138 4 1 5 1 2 3 1.25 0.076923076923077 0.5 0 0 0 1 3 0 8 0.235294117647059 4 0.5 0.142857142857143 0.2 5 2 0.156862745098039 4 0.2 0.5 0.222222222222222 1 0 10 0 0.5 0.181818181818182 0.285714285714286 0 1 2 0.333333333333333 0.4375 3.33333333333333 0 0 4 3
"81" 2 3 0.666666666666667 0.5 0 0 1.8 2 0.5 0 0.4 1 0 2 1 0.75 0.423076923076923 0.2 0 0.666666666666667 0 0.0588235294117647 0 0.333333333333333 1.33333333333333 0 0 0.5 0 2 1.5 0.5 1.33333333333333 1 0 1 2 0 0 1.33333333333333 1 1 1 0 1 0 1.36363636363636 0.25 0 0.285714285714286 0.285714285714286 0.714285714285714 0.333333333333333 0.0952380952380952 0 0.75 0 0.333333333333333 1 0.666666666666667 0.5 0.5 0 0.5 0.666666666666667 0 0.4 0 0.5 0.25 0.285714285714286 0 0.0909090909090909 0 0 0.25 0.5 1 1.16666666666667 1 0 1 0.372093023255814 0.222222222222222 0.166666666666667 0 0 1 0.5 0 1 0 1.5 1 0.5 0 0.5 0.333333333333333 1 1
"82" 0.333333333333333 1 0 1 0 2 0 0 2.4 0 2 0 10 1 1 8 3 0.5 0.166666666666667 0.333333333333333 0 1 0 1 10 0 0 5 1.5 2 5 2 0.461538461538462 1 0 0 0 0 1 5 0.454545454545454 0.166666666666667 0.153846153846154 0 2 0.5 1.5 1 0 1 0.4 0.5 1 0.1 0.125 4 0.5 0.166666666666667 0.277777777777778 0.333333333333333 0 0.428571428571429 0 0.166666666666667 0 0.75 0.166666666666667 0.111111111111111 0.25 0 0.413793103448276 0.256410256410256 0.222222222222222 0.25 1.75 0 1 0.307692307692308 0.275862068965517 0.142857142857143 0 0 0.142857142857143 0 0 0.666666666666667 0 0 0.8 1.5 0.25 0 1 0.111111111111111 0 0.8 1 1 2 1.5
"83" 0 2 1.5 1 0 0 3 11 0 0.5 7 2 3 0 3 5 4 4 1 0 1 0 0.333333333333333 0.333333333333333 1 0 0 2 1 4 0 2 1 1 5 7 0 3 6 1 1 1 0.333333333333333 0 0 1 0 0 0 0 1 0 0 0 0 0.333333333333333 0 0 0 0 0.25 0 0 0 0 2 0 0 1 4 6 1 0 0 0 4 2 0.625 7 0 0 0 0 0 3 5 2.75 2 2 4 2 2 3 8 6 7 1 4 0 8
"84" 0.05 0.0714285714285715 0.5 1 0.0625 1.5 1 1.16666666666667 0.25 0 0.0909090909090909 0.333333333333333 0.25 0 2 2.5 0.0588235294117647 0.166666666666667 0.142857142857143 1 0.04 0 0.214285714285714 0.0416666666666667 0 2 1 2 1 1 0.111111111111111 0.117647058823529 0.0666666666666667 0 0 3 1 0 0.148148148148148 0.5 0 0 1.18181818181818 0 1 1 4 2 0.3 0 0.0512820512820513 0.0434782608695652 0.0357142857142857 0.25 1 4 3 1 2 4 2 0.0888888888888889 0.0285714285714286 0 0.117647058823529 1.33333333333333 0.0170940170940171 0.0188679245283019 0 1.5 0.125 0.0714285714285715 0.130434782608696 0.5 0.125 3 0.5 3 0.333333333333333 0.0909090909090909 0.2 1 1.33333333333333 1 0.027027027027027 4 0.08 0.0208333333333333 0.5 1 0.166666666666667 0 1 2 1 5 1.5 0.25 0.0666666666666667 0.333333333333333
"85" 2 4 0.8 5 2 2 0.5 0 5 1 4 0 1 3 1 1 11 0 0 2 4 1 2 1 2 0 0 6 4 14 7 5 6 2 1 2 4 1 5.66666666666667 0 1 8 3 4 11 0 9 4 1 3 11 9 6 7 4 1 8.5 2 4 6 9 6 0 1 0 0 0 0 0 0 0.666666666666667 2 5 3 0 3 4 0 6 17 7 5 2 9 8 0 11 0 7 1 24 8 3 2 2 7 3 4 2 3
"86" 0.333333333333333 0 1.33333333333333 0.2 0 0 0.571428571428571 0 1 2 0.5 0 0.3 2 0.5 2 0.25 0.4 0.4 1 0 0.5 0 6 2 0.285714285714286 0.6 0.666666666666667 0.0909090909090909 0.1 0.125 0.0714285714285714 0.411764705882353 0 0.5 0 4 0 0 0 5 0.666666666666667 1 0 1 3 2 1.66666666666667 4 0.666666666666667 0.833333333333333 0.555555555555556 0.6 0.142857142857143 2 0 3 0.571428571428571 0 1 1 2 0.666666666666667 0.333333333333333 2 0 0.571428571428571 1 1.5 0.2 4.66666666666667 1.28571428571429 0.777777777777778 0 0.166666666666667 2 0.75 2.5 0 2 1 1 0.416666666666667 1 4 0.5 1.25 0 4 0.153846153846154 1 0 1 1 0 1 0.5 0.5 11 0.5
"87" 0.666666666666667 1 0 0.333333333333333 1 5 1 10 0.166666666666667 0.0909090909090909 0.133333333333333 4 4 0 0 0 2 0 2 0 4 3 8 1.25 0 6 0 0 2 1 0.285714285714286 0 2 1 1 1 0 0 2 9 0.05 0.2 0.142857142857143 0.0555555555555555 0.0625 1 0.256410256410256 0.0454545454545455 0.0833333333333333 0.2 0.333333333333333 0 0.2 0 0.6 4 0.0491803278688525 0.333333333333333 0.5 1 0.333333333333333 0.333333333333333 0.2 0.142857142857143 1 6 0.692307692307692 0.0384615384615385 0 1 0.25 0.142857142857143 0.333333333333333 0 0.666666666666667 1.5 0.5 0.25 0.0222222222222222 1 0.0769230769230769 0 1 1 0.0298507462686567 0.05 0.154929577464789 0.0625 0.0740740740740741 0.166666666666667 0.0909090909090909 1 1 0.142857142857143 0.25 6 0 1 0 2
"88" 0.666666666666667 0.2 0.4 0.1 1 0 1.33333333333333 3 0.0769230769230769 0 6 1 1 7 0 0 0 0 0 3 0 0.142857142857143 0 0.6 0.166666666666667 0.428571428571429 0 0.115384615384615 4 13 0.192307692307692 0.117647058823529 0 0.333333333333333 0 0 0 3 7 4 2 0.0512820512820513 1 0.333333333333333 0 0 0.0760869565217391 0.0833333333333333 0.0714285714285714 0 0 0.333333333333333 1 0.222222222222222 0.181818181818182 0 2.5 2 3 1 0.444444444444444 0.0188679245283019 0.0769230769230769 0.166666666666667 0 0 0 0.666666666666667 1 0.2 0.285714285714286 0.142857142857143 0.0204081632653061 0.2 0.0476190476190476 2 0.5 0.032258064516129 0 0 0.142857142857143 0 0.181818181818182 0 0.2 0.8 0.375 2 0 0 1 0.4 0.111111111111111 0.142857142857143 2 9 1 0.857142857142857 0.5 0.5
"89" 0 0 0.2 0 0 0.5 0.25 0 0 0 0.4 0 0 0 0.5 0 0 0 0 0.333333333333333 0 0.333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0.25 0 0 0 1 1 0.2 0 0 0 0 0 0 0.25 0 0 0.125 0.111111111111111 0 0.2 0.4 0 0 0 0 0 0 0 0.166666666666667 0.5 0 0 0 0 0 1 0 0 0 0 0.0869565217391304 1 0 0 0.3 0 0.1 0 0.0238095238095238 0 0 0 0 0 0 0 0 0.130434782608696 0 0 0 0
"90" 0 0.5 0 0 0 0.2 1.125 5 2 0 0.75 0 0 1.33333333333333 0 1 0.4 1 2 0 0 1 0 0.8 0.25 0.333333333333333 1 0.375 0.196078431372549 0 0.333333333333333 0.25 0 0.8 0 0.142857142857143 0 0 0.333333333333333 0.545454545454545 0.375 1 0 0 0.0588235294117647 0.5 0 4 1 0 1.25 0 0 0 0.5 4 0.5 0 0 1 1 0.111111111111111 0.75 0.333333333333333 0 0 0.4 2 0.333333333333333 0 0 0.466666666666667 0 0 2 3 0.428571428571429 0 0 0 0 0 2.5 0 0 0.5 0.363636363636364 2 2 1 0.5 0.2 2 0 3.33333333333333 2 1 6 2 0
"91" 0.0833333333333333 0.0666666666666667 0.272727272727273 0 0 6 3 1.33333333333333 2 0 2 4 3 0 0.5 0 0 0.5 0.4 1 0.0909090909090909 0.111111111111111 0.333333333333333 0 0.5 0.5 0 0 0.166666666666667 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 2.66666666666667 0 0 0 0.076923076923077 0.214285714285714 0.2 0 0.0833333333333333 0.1 0.166666666666667 0.214285714285714 0.111111111111111 0.125 0 0 0.0526315789473684 0 2 0.115384615384615 0 0.4 0 0.333333333333333 0.0714285714285714 2 0 1 1 0.75 0.0689655172413793 0 0 0 0 0.2 0.317073170731707 0 0 0 0 0 0.0136986301369863 0 0 0 0.0625 0 0.214285714285714 0 0.5 0 0 0.333333333333333 0 0 3 0.272727272727273
"92" 0 0 0.666666666666667 0 0.5 0 1 0 1 0 0.333333333333333 0 0.166666666666667 0 0 0 1 0.666666666666667 0 0.5 0 0 0.666666666666667 0.285714285714286 1 0 0 1 0 0.5 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0.25 0 1 0 0 0.666666666666667 0 0 0 0 0 0 1 0 0 0.2 0 0 0.0714285714285715 0 0 0 0 0 0 0.166666666666667 1 0 0 0 0.25 0.7 0 0.25 0.4 2 0 1.33333333333333 1 1 2 5 0 2 1 7 2 4 1 5 2 3 4 0.714285714285714 0 4 2 1 1
"93" 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0.2 2 0 1 2 0.285714285714286 0.666666666666667 0 0 0 0 1 0 0 0 0 0 0 0.333333333333333 0.5 0 0.571428571428572 0 0 0 0 0 0 0 0 0 0.25 0.166666666666667 1 0 0.444444444444444 0.0909090909090909 2 0.333333333333333 0.333333333333333 0.333333333333333 0.153846153846154 0.352941176470588 0 0.2 1.25 0.5 0.666666666666667 1.5 0.2 0.19047619047619 0 0.666666666666667 0 0 0.4 1 0.5 0.6 0.416666666666667 0.111111111111111 0 0 1 0 0 0.5 0.166666666666667 0.5 0.272727272727273 1 1 0.5 0.5 0 0 0.666666666666667 1 0 0.357142857142857 0 1 0.142857142857143 0 0.333333333333333 1 0 0 0
"94" 0.272727272727273 0.5 1 1 2 2 2 2 0.833333333333333 0 0.166666666666667 0 0.666666666666667 0 0.148148148148148 4 3 2 0.166666666666667 0.2 0 0.142857142857143 0 0.272727272727273 0.133333333333333 2 0 2 0.222222222222222 0.05 1 0.5 0 2 0.25 0 1 1 2.25 1 0 6 3 0.5 1 3 7 2 1 4 1 1 0.0588235294117647 0.111111111111111 0.107142857142857 2 1.16666666666667 0 0.25 0.166666666666667 1 0.0588235294117647 0 1 0.333333333333333 1 3 3 3 0 4 1.28571428571429 0.173913043478261 0.142857142857143 1 0 0 0.9 0.133333333333333 0.153846153846154 0.181818181818182 1 0.5 0.0740740740740741 0.0714285714285714 2 0.25 0 0.0833333333333333 0.0434782608695652 0.03125 0 0.333333333333333 0 0 0.5 0 0 0 0
"95" 2 1 2 0.5 0 0 1 8 0.4 1 1.16666666666667 0.5 0 0 2 0 17 0.5 1.5 0 0.8 0.125 0.333333333333333 0 0 4 0 8 8 0.5 0.0769230769230769 1 0.533333333333333 0.125 1 0 0 0 0.555555555555556 0.25 0.333333333333333 0.166666666666667 1 3 0 0 5.5 2 2 1 0.5 0.5 0.166666666666667 0.181818181818182 0.2 2 0 0 3.5 3 4 0.4 2 0 0 0 4 0 0 1.33333333333333 3 1 0.25 0 3 0.25 7 0 4 1 0.428571428571429 2 2 1.375 0 4 0.846153846153846 1 1 0.2 0.5 0.25 0.2 0 0 0 1 3 0 3
"96" 0.4 0 5 0.333333333333333 0 0 2 0 0 0 0.428571428571429 0 0 1 0 0 1.8 0 0.666666666666667 0 1 0 0 1 0.5 1 0 2 0 0 0 0.2 0 0 1 0 7 1 0.666666666666667 1.14285714285714 0 0 0 0 1 1 7 3.8 3.6 0.1 0.5 0.2 0.166666666666667 0 0 0 3 4 0 6 4 0.210526315789474 0 1 1 8 3 3 0 3 7 0 0 0 0 1 2 3 6 3 0 0 0 1 1.16666666666667 2 3 2 6 0 4 2 0.615384615384615 0 0.333333333333333 0 2 4 5 5
"97" 1 0.1 0.0526315789473684 0.333333333333333 1 0 1 2 0 2.5 0.523809523809524 1 1.5 3 0.142857142857143 1.11111111111111 1 1 2 0.571428571428571 1 0.2 0 0.75 1 1 0 2.75 0.25 0.1 0 0.285714285714286 0.2 0.2 0.2 0.5 0 0 0.15625 0.0769230769230769 1 0 0 0 0 0 1.16666666666667 1.2 0.333333333333333 0.0645161290322581 0.133333333333333 1 0.25 0.2 0.133333333333333 0 2.5 1 1 2 5 3 2 1 0.5 4 1.69230769230769 1 0.2 0.333333333333333 0.135135135135135 0.225806451612903 0.142857142857143 0 1 1.66666666666667 2 3 0.307692307692308 1 2 0.25 0 1 1 1 2.66666666666667 0.75 0.148148148148148 0.2 0.785714285714286 0.0333333333333333 0.625 0 0.4 1.8 0 2.5 1 2
"98" 0 3 3 0 1 1 1 0 3 2 2 2 2 1 4 1 5 2 4 1 2 0.428571428571429 1 0.333333333333333 2 1 0 0.75 2.66666666666667 6 0 3 1.5 1.5 4 0 0.5 0 1.75 0 0.666666666666667 0.25 1 1.5 0 2 1.05555555555556 0.454545454545454 0 0 0.454545454545454 0.12 0 0 0.142857142857143 0 0.05 0.5 1 3 0.4 0 0.0833333333333333 0 0 1 0 0.153846153846154 0.5 2 0 0.5 0.375 1 0 1 2 1.33333333333333 1.18181818181818 0.5 2 0 0 0 1 1.5 0.307692307692308 1.16666666666667 0.333333333333333 0.272727272727273 0 0 1 0.5 0.5 0.3125 0.5 0.142857142857143 0.333333333333333 1.28571428571429
"99" 0 0 2 0 0 2 0 0 2 3 0 0.5 1 1 0.25 0 0.195121951219512 0 1 0 0 0.4 0 0 0.111111111111111 0 0 0 4 0.444444444444444 1 0 4 0 1 3 0.5 0.5 0.8 0 0 0 2 1.42857142857143 0.391304347826087 1.33333333333333 0 2 1 0.333333333333333 0.3 0.111111111111111 0.285714285714286 0 0 0 0.150684931506849 0 0.230769230769231 2 0 1 0 2 0.2 0 0 0 0.178571428571429 0.166666666666667 1.33333333333333 0 1 0 0 5 1.33333333333333 3 0.172413793103448 0.818181818181818 0.294117647058824 0.142857142857143 0.125 0.227272727272727 0 0 0.238095238095238 0 0.285714285714286 0.222222222222222 1 0.25 0.5 0 0 0 0 0 1.5 0.5
"100" 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0.333333333333333 0 2 0 2 0 5 0 0 0 0 0.181818181818182 0.166666666666667 0 0 0.0588235294117647 0 1 1 0 6 0 2 5 0.4 0.0256410256410256 0 1.71428571428571 0 1 0 1 0.5 1 3 0 0 1 0.333333333333333 0 0 0.6 0.333333333333333 1 0.5 0.333333333333333 0 0.833333333333333 0.714285714285714 0.5 0.166666666666667 0 1 0.666666666666667 0.666666666666667 0.4 0 0.5 1 2 1 0.125 0 0 0.333333333333333 2 2 1 2 0 2
"101" 0.333333333333333 0.5 1 0 3 0 9 6 1 0 3 0.444444444444444 0.5 1 0.2 1.4 3 0.5 5 0 0.1 0 1 3 0.6 0 1 3 0.666666666666667 8 0.15 0.333333333333333 0.08 0.25 0 0 0.5 0 5 3 0.555555555555556 0.0833333333333333 0.1 0.0833333333333333 0.166666666666667 0.333333333333333 1.25 1 2 2 0.25 0 1 0 2 1 1 0 1 1 0 1 0 0 4 9 0.206896551724138 0.4 1 1 1 0.0625 0.0625 1 0.333333333333333 0.5 3 5 1.66666666666667 0.5 0.75 0.0909090909090909 0.0869565217391304 0.333333333333333 1 1 2 3 0.130434782608696 0 0.2 0.5 0.0526315789473684 0.5 0.333333333333333 0 0 1 2 0
"102" 0 0 0 0 0 0 0 0 2 0 0.428571428571429 0 1.33333333333333 0 0 0 0.2 0 0.142857142857143 0 0 0 0 0.333333333333333 1 0 0 0 0 0 0.75 0 0 0 0 0 0 0 0.166666666666667 0 0 0 0.25 0 0 0 0.142857142857143 1 0 0.5 0 0 0 0 0.0625 0 0 0 0 0 0.133333333333333 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0.142857142857143 0 0 0 0 0.181818181818182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"103" 0 0 0.142857142857143 0 0 0 0.125 0 0 0.2 0 0 2 0 0.25 1 0 0 0 0.0714285714285715 0 2 2 0 0 0 2 0 0 1.33333333333333 0.571428571428572 0 1 0 3.33333333333333 4 0 0 0 0 2 0.5 2 7 0.5 0.333333333333333 2 0 0 0 1.7 0 0.2 0 2 1 0.583333333333333 0.333333333333333 0.0526315789473684 0 0.162162162162162 0.666666666666667 0.0454545454545455 0 0.4 0.5 2.66666666666667 1 0.0833333333333333 0 0 0.545454545454545 3.25 0.5 3 2 0.5 5 1.57142857142857 2 0.384615384615385 0.166666666666667 0.181818181818182 2 0 0 0.0555555555555555 0 2 1.5 1.1 0 0.4 2 1 0.5 0 0 2 0.571428571428571
"104" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434782608695652 0 0 0 0 0 0 0.032258064516129 0 0.181818181818182 0 0 0 0 0 0 0 0 0.666666666666667 0 0 0.666666666666667 0 0 0 0 0 0 0 0.2 0 0.285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0.2 0.15 0 0 0 0 0.125 0.272727272727273 0.125 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"105" 0.5 0 1 0 0 0 0.111111111111111 0 2 1 7 0 0 0 0 0 5 1 0.5 0 0 0 0 0 0 0 0 0 0.142857142857143 0.25 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 6 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285714285714286 0.5 0 0 0.384615384615385 0 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115384615384615 0 0 0 0
"106" 1 3 0 1 8 0 0 1.33333333333333 0.2 0 0.133333333333333 0 0.666666666666667 1 0.363636363636364 0 1 2 1 2 1.33333333333333 0.333333333333333 0 0 0.185185185185185 0 0.25 2 1 0 2 1 1 0.2 0.333333333333333 1 1 1 3 0.428571428571429 0 0 3 1 0.222222222222222 2 5 0.375 0.307692307692308 0.5 0.571428571428572 0.444444444444444 0.25 0.666666666666667 0.195652173913043 4 1.5 0.076923076923077 0 0.666666666666667 0.333333333333333 0.117647058823529 0.172413793103448 0 0.5 3 0.592592592592593 0.263157894736842 0.25 2 1.33333333333333 1 0.0454545454545454 0 1.75 0 0 1 1 0.166666666666667 2 0.125 0.161290322580645 0 0.176470588235294 0 0.541666666666667 0 0 1 3 0 3 1 2 0.583333333333333 2.33333333333333 0.125 0.2 0
"107" 0.227272727272727 0.25 0 0.4 0 0.5 0.5 0.142857142857143 0.142857142857143 0 0.4 0 0 0.5 0.6 0 1 0 0 0 0.5 0 0 0 0 0 0.666666666666667 0.344827586206897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0.166666666666667 0 0 0 0 0.037037037037037 0 0 0 0 0.222222222222222 0 0 0 0 0.0454545454545454 0 0.142857142857143 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667
"108" 0.5 1 1 0.363636363636364 0.0571428571428571 0 3 3 0.285714285714286 0.5 0.333333333333333 0.0833333333333333 0.142857142857143 0.142857142857143 0.25 0.666666666666667 2 0 0 0.333333333333333 0.5 0 0 0.727272727272727 1 1 1 0.172413793103448 2.5 7 5 6 0.352941176470588 0 1.5 0 0 0 3 5 0.25 0.666666666666667 0.666666666666667 0 1 0.8 0.461538461538462 0.5 0.333333333333333 0.2 0.076923076923077 1 1 0.0769230769230769 0.153846153846154 0.2 1.04545454545455 0 0.428571428571429 0 0.666666666666667 0 0.625 1 0 1 1.83333333333333 0.583333333333333 0 1 0.666666666666667 0.5 0.166666666666667 0 0 1 0 1 3 1 2 2 3.5 3 0.266666666666667 2 0.208333333333333 0.333333333333333 2 9 2 0.5 0.5 1 0.2 4.5 0.666666666666667 0.75 1 0.333333333333333
"109" 0 0 0.285714285714286 0 0 0.333333333333333 0 0.25 0.0681818181818182 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0294117647058823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136363636363636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0147058823529412 0 0 0 0
"110" 3 1.5 0.5 0.333333333333333 0.916666666666667 2 4 1 2 3 3 3 1 0 2 2 1.5 0.5 2 1 4 1 0 2 4 2 4 0 7 10 4 6 0.5 0 0.2 4 1 1 0.125 0.153846153846154 0.5 0.25 0.5 0.142857142857143 0 0.333333333333333 2 0 3 2 2.5 0.0344827586206897 0.111111111111111 0.818181818181818 0 1 1 2 1 1 1 7 2 3 3 3 3 6 4 4 4 4 9 3 2 1 2 5 2.75 0.0843373493975903 1 6 9 5 0.477272727272727 0.5 1.4 1 2 0 0.5 1 2 0 0 8 2 3 2 4
"111" 0 0 0 0 0 0 0 0 0 0 0.133333333333333 0 1.5 0 0 0 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0.5 0 0 0.333333333333333 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"112" 0 0 0.5 0 0 0 2 1 1 1 0 0 5 0 2 2 0.285714285714286 0 0.2 0.666666666666667 0.75 0.333333333333333 0 0.105263157894737 0 1 4 2 2.5 0 0.125 0.6 3 0.125 1 2 3 1 2 0.666666666666667 7 0.4 0.142857142857143 0.25 0 1 0.25531914893617 1.33333333333333 0.5 0.4 0.0344827586206897 0.0555555555555555 0.25 0.25 0.333333333333333 2.66666666666667 1 1 0.5 1 0.0454545454545455 0.0769230769230769 0.125 0.2 0.5 0 1.66666666666667 1.4 0 0 1 0.333333333333333 0.126984126984127 0.5 0.125 5 1 0.04 2 0.0204081632653061 0 1 0.5 0 0.117647058823529 0 0 2.5 1.5 0.285714285714286 0.05 0.0625 0.0714285714285714 0.166666666666667 1 0.5 0.333333333333333 1 0 1.5
"113" 0 0 0 0 0 0 0 0 0.153846153846154 0 0.214285714285714 1 0 1.5 1.8 5 2 0 0 0 1 1.66666666666667 0 0.25 0.142857142857143 3 0 2 1 0.0491803278688525 0.75 2 5 3 0 2 0 0 2 4 0 0 0 1 1.5 0 0.833333333333333 0 6 0 0 9 9.2 0 0.285714285714286 0 0.1 0 0.0714285714285714 0 0.333333333333333 0.333333333333333 3.5 2 0.0769230769230769 0 2 0.266666666666667 0 0 2 0 0.454545454545454 1 0.2 2 1 5 2 0.5 0 0.545454545454545 0.142857142857143 1 0.0357142857142857 0 0 0 0.5 0 0.125 0.166666666666667 0.0909090909090909 0 0 0 0 0 0 0.333333333333333
"114" 2 5 1.6 0.2 0 2.33333333333333 0.5 0.105263157894737 0.25 0.0714285714285714 0.0666666666666667 0 0.4 0.285714285714286 0.5 0 0.666666666666667 0.714285714285714 0.8 1 3 0.214285714285714 0.5 0.5 0.333333333333333 1 4 1 1 0.2 0.2 0 0 0.75 1 0 0.666666666666667 0 2.5 0.875 0.5 0.666666666666667 1 0.75 0 0 1.75 1.5 1 2.66666666666667 3 1 0.5 0.8 0.5 0.166666666666667 2 1.5 1.66666666666667 0 1.75 0.153846153846154 0 0 0.5 3 2 0.444444444444444 0 0 0.285714285714286 1 0.159420289855073 0 0.076923076923077 0.333333333333333 1 4 2.5 1.16666666666667 0 0 0 0.666666666666667 0.2 0 0.4 0.0833333333333333 0.857142857142857 0.833333333333333 0.25 0.333333333333333 0.8 0.8 0.111111111111111 1 1 0.384615384615385 0.333333333333333 0.5
"115" 5 0 0 0 1.25 1 0 0 3 0 2.75 0 3 0 0.666666666666667 2 2 0 0.5 0 0.25 0 2 0.625 1.16666666666667 0 0 0.0833333333333333 1.5 3 1 0 0.8 0 1.5 0 0 0 1 0.2 0.333333333333333 0.857142857142857 1 0 0.363636363636364 0.6 2 2 0 1 1.2 1.33333333333333 0.5 0.888888888888889 0.666666666666667 1 0.833333333333333 1.33333333333333 0 0 4 2 1 3 1 0 2 0 0.5 0.4 0.5 3.25 2.5 0 0.4 0.2 0.5 1.11111111111111 0.631578947368421 0 0 0 0.444444444444444 0.666666666666667 0.333333333333333 0 0.413793103448276 0 0.5 1 2.5 0.5 4 2 1 1 1.2 0 1.16666666666667 2
"116" 0 1 2 0 0 0 0.428571428571429 0.272727272727273 0.0909090909090909 0 0 0 0.333333333333333 0 0.428571428571429 0 0.333333333333333 0 0 0.416666666666667 1 0 1 0 1 0 0 0 0.0666666666666667 0.5 2.66666666666667 0 0 3 2 2 1 0 5 5 0 0.5 0 2 0 1 1 0.166666666666667 0 2 0.153846153846154 1 0.25 0.03125 0 0 0 0 0.666666666666667 3 3 0.2 1.5 0 0 0.2 0.08 0.0833333333333333 0 0 0.6 0.0126582278481013 0 0 0 0 0 1.5 0 2.33333333333333 0 6 0 0.333333333333333 0 0 0.176470588235294 0 0 0 0 0 0 3 0 0 0 0.125 0 0
"117" 7 5 1.6 2 0.6 5 1.07142857142857 1.33333333333333 0 1 0.6 0.25 0.272727272727273 0.666666666666667 0 0 8 0 2 4 0 4 1 0.166666666666667 0.333333333333333 0.5 4 5 0.5 3 0.0833333333333333 0.25 0.2 0.333333333333333 0 10 5 0 3 2 2.66666666666667 1.33333333333333 0.111111111111111 0 0.25 0 0.606060606060606 0.5 1 0.133333333333333 0.0769230769230769 0.777777777777778 0 1 0.302325581395349 2 11 1 0.2 0 2 0.454545454545455 2 0.333333333333333 1 0 6 1 2 1.66666666666667 0 0.363636363636364 5 0.333333333333333 0.357142857142857 0.333333333333333 1 5 4 3 3 0.2 0 3 1.5 1 0.4 1 0.0769230769230769 1 0.285714285714286 1 1 0 0 2 2 5 8 3
